,id,name,hair,birth_date,race_result,debut_weight,sales_price,relatives
238,2015106513,トキノパイレーツ,鹿毛,2015/3/16,2-0-0-4,448.0,,カネノイロ、キョウモバライロ
239,2015104715,パルマリア,鹿毛,2015/4/21,1-1-0-0,512.0,,アドマイヤスピカ、アドマイヤテンクウ
240,2015102663,ブライトエンパイア,鹿毛,2015/2/11,1-2-2-3,440.0,,スギノエンデバー、ワールドダンス
241,2015101106,トーセンブル,黒鹿毛,2015/2/19,2-3-3-6,419.0,,フォークローバー、トーセンスピリット
242,2015102740,ハーモニーライズ,黒鹿毛,2015/4/19,1-1-2-6,480.0,345,マジックダイオウ、ホワイトゴージャス
243,2015105012,ララプリムヴェール,芦毛,2015/2/13,2-1-0-0,526.0,,アプリコーゼ、ゴールデンブレイヴ
244,2015100533,ドンアルゴス,黒鹿毛,2015/4/2,1-0-3-0,496.0,,ドンリッチ、ドンデナーダ
245,2015102946,マースインディ,鹿毛,2015/4/8,3-2-1-4,464.0,432,サマーダイアリー、タイセイマライカ
246,2015103364,メイショウタイシ,栗毛,2015/2/27,2-0-1-3,480.0,,メイショウトコシエ、ホーマンフリップの2016
247,2015104453,ノーブルカリナン,黒鹿毛,2015/4/17,1-1-1-2,438.0,,ノーブルジュエリーの2017
248,2015101110,トーセンクリーガー,栗毛,2015/4/25,1-2-0-7,464.0,,ライズスクリュー、トーセンユニバース
249,2015103729,リンノストーン,青鹿毛,2015/3/27,3-0-2-4,468.0,162,サンマルアルティマ、フェアースカイ
250,2015105502,グローリーグローリ,黒鹿毛,2015/2/26,1-2-1-5,494.0,,タマモセナター、タマモアルバ
251,2015104780,リュクスポケット,栗毛,2015/1/18,1-0-2-2,500.0,,コンカランの2016、コンカランの2017
252,2015105627,クレディブル,芦毛,2015/3/8,2-0-0-2,502.0,,スズカホワイト、ホワイトフローラ
253,2015105035,サクステッド,栗毛,2015/3/30,1-0-1-2,470.0,,フジノストロング、エストレージャ
254,2015104745,デュッセルドルフ,栗毛,2015/4/15,2-0-0-2,448.0,2160,ベストリゾート、タルトオポム
255,2015101229,マイネルオスカル,栗毛,2015/4/18,2-0-0-1,458.0,1026,ルグランシェクル、バラベルサイユの2014
256,2015105114,ミッキーワイルド,鹿毛,2015/2/4,2-0-0-1,496.0,,アバンダント、ビギン
257,2015104024,メイショウイサナ,栗毛,2015/4/10,2-0-0-3,508.0,2106,フィエルテ、シャンパンルージュ
258,2015101569,ヤマニンルネッタ,鹿毛,2015/4/1,1-1-4-3,436.0,,アビシーナの2014、アポロモーリアン
259,2015105225,ロードエース,鹿毛,2015/4/15,2-0-0-2,490.0,1004,エーシンパナギアの2017
260,2015100128,ロードライト,青鹿毛,2015/3/4,2-0-0-2,424.0,,シグナルアロー、パステルモーブ
261,2015100643,アンジュキッス,鹿毛,2015/1/29,4-2-1-2,426.0,1134,シゲルアオイマツリ、ステッペンウルフ
262,2015105708,ワンダーツー,鹿毛,2015/4/2,1-3-1-3,508.0,324,スマートボーロ、ブロードビジョン
263,2015104512,スヴァルナ,黒鹿毛,2015/3/25,1-3-2-1,500.0,,フロレットアレー、トルネードアレイ
264,2015100405,ギンコイエレジー,黒鹿毛,2015/4/6,1-1-0-4,448.0,,ブラックカード、ハードバーン
265,2015103127,スターリーウォリア,鹿毛,2015/4/7,1-2-0-1,494.0,,ピッチニーニの2016
266,2015106089,グリム,芦毛,2015/4/28,2-0-1-1,490.0,,ヴァイサーリッター、ビアンカ
267,2015104414,ダンシングチコ,鹿毛,2015/3/30,1-2-1-2,464.0,,ブロンクスステップ、レッドラヴァルス
268,2015104947,メサルティム,鹿毛,2015/3/24,2-0-1-1,424.0,,サンディークス、デイズ
269,2015105968,ユニオンローズ,鹿毛,2015/2/16,1-2-1-1,448.0,,ランブリングローズの2017
270,2015102313,シスル,青毛,2015/4/18,1-1-2-4,466.0,507,ゼンノブショウ、オンユアマーク
271,2015102839,ドンビー,栗毛,2015/4/10,3-2-0-3,477.0,432,ヒロノランマン、アテスト
272,2015101857,グリエルマ,鹿毛,2015/3/5,1-1-1-3,460.0,,ダノンビーナス、アドマイヤサクセス
273,2015105549,ドリュウ,栗毛,2015/2/23,1-2-4-4,432.0,248,ローズピンク、ユメノツヅキ
274,2015105332,ミックベンハー,栗毛,2015/3/7,2-2-1-2,484.0,,アネゴ、クロエチャンの2017
275,2015105986,ノーブルアース,黒鹿毛,2015/3/24,1-1-2-3,468.0,,ノーブルスノー、スマートモリガン
276,2015100642,ミスターバッハ,鹿毛,2015/4/4,3-3-4-7,462.0,324,リボンナイト、ミヤノレジェンド
277,2015101954,アゼツライト,黒鹿毛,2015/5/31,6-0-2-3,454.0,,エンドレスラヴ、ドリームポルカ
278,2015102043,シンデレラメイク,栗毛,2015/5/6,1-1-1-6,460.0,,スーパープリンセス、トップゴールド
279,2015103807,ハルキストン,鹿毛,2015/5/31,1-1-1-14,422.0,,フィールドスカイ、ニキータ
280,2015109141,ニコルハイウェイ,鹿毛,2015/4/7,1-1-1-5,442.0,,ハイテルカイト、リアクションレートの2013
281,2015105203,セイウンミツコ,黒鹿毛,2015/2/24,1-1-2-5,450.0,,ニシノモエ、ニシノメルモの2017
282,2015103559,スマートモノリス,黒鹿毛,2015/4/16,1-3-0-0,470.0,,スカイノメジャー、シャブリ
283,2015102979,エイコーン,鹿毛,2015/4/25,1-2-1-10,426.0,,ペイシャラメント、ラメントの2017
284,2015104898,トゥザフロンティア,鹿毛,2015/2/10,1-1-0-1,482.0,,トゥザグローリー、トゥザワールド
285,2015105676,モジアナフレイバー,鹿毛,2015/2/24,4-0-0-1,514.0,1458,ネクストムーブ、ナスケンリュウジン
286,2015102214,リュヌルージュ,鹿毛,2015/3/10,1-1-1-3,448.0,,ヴォーチェドーロ、ロックコンサート
287,2015105144,アスターソード,鹿毛,2015/5/21,1-1-3-2,436.0,,アスターメープル、アスターヒューモアの2017
288,2015104180,ダークナイトムーン,鹿毛,2015/1/26,1-2-0-2,478.0,,サダムパテック、ジュールポレール
289,2015102039,ビップベリンダ,黒鹿毛,2015/5/28,1-2-2-4,498.0,,ウインバリアシオン、シングルプレイヤー
290,2015104842,スターリーステージ,鹿毛,2015/4/12,1-2-2-2,454.0,,ミッキーアイル、タイセイスターリー
291,2015100862,ハゼル,栗毛,2015/3/3,1-0-1-5,486.0,,レギス、バリキ
292,2015100748,マイネルカイノン,青鹿毛,2015/3/23,2-1-2-6,484.0,,マイネルクラース、マイネルヴェルス
293,2015104773,メールドグラース,黒鹿毛,2015/5/26,1-0-5-2,456.0,,マウンテンブルー、アイスプラネット
294,2015110006,ラスエモーショネス,鹿毛,2015/3/20,1-1-1-6,470.0,,Bibury
295,2015100772,エイシンデネブ,鹿毛,2015/2/23,2-0-0-0,440.0,939,トウケイリニア、メイクユアデイ
296,2015104273,オメガパフューム,芦毛,2015/4/6,2-0-0-0,462.0,1620,オメガフレグランスの2014、ブルーミングブーケ
297,2015103088,トウカイパシオン,青毛,2015/4/17,2-0-0-0,440.0,,トウカイフィーバー、エオロ
298,2015103930,バイオレントブロー,黒鹿毛,2015/4/15,1-1-0-5,474.0,1512,ウィットウォーター、ワイドキング
299,2015104697,ヴァイザー,黒鹿毛,2015/3/30,1-0-0-6,420.0,,ロスヴァイセ、クルークハイト
300,2015103738,モデレイト,鹿毛,2015/2/14,1-2-0-3,468.0,,ミツカネペガサス、ミカエラ
301,2015103901,ディアサルファー,栗毛,2015/2/12,1-3-1-2,476.0,,ミシシッピデルタ、スカーミッシャー
302,2015110068,カミノコ,青鹿毛,2015/5/15,1-1-3-6,442.0,,ダンスオブサロメ、ダークマレイン
303,2015105697,ベルガド,栗毛,2015/3/16,1-1-0-2,464.0,,スモールキング、ベストライアー
304,2015103764,サニーダンサー,栗毛,2015/4/22,2-0-0-2,466.0,1566,アルマシャール、バンブーキングペレ
305,2015104889,ドレーク,鹿毛,2015/5/13,1-2-0-1,478.0,,ワイルドラズベリー、ラハトケレブ
306,2015104375,ダンツクレイオー,鹿毛,2015/4/15,1-2-0-4,470.0,3348,スパツィアーレ、フォルナシス
307,2015103404,バケットリスト,鹿毛,2015/4/30,1-2-1-4,470.0,756,ゲンパチケンシン、ルミノスマイル
308,2015104408,ワセダインブルー,鹿毛,2015/4/14,1-2-2-3,436.0,1836,ダイワチャーチル、ハッピーシーショア
309,2015103211,ディバインブリーズ,黒鹿毛,2015/5/3,1-3-1-4,488.0,,ミスズバード、モズツドイ
310,2015101829,ラブリーイレブン,栗毛,2015/2/16,1-1-2-5,442.0,,カノヤパリティ、アレアーラック
311,2015100162,クーファエラン,鹿毛,2015/2/24,1-1-2-7,448.0,,ゼンノウラヌス、クーファナイン
312,2015102595,シャドウアイランド,鹿毛,2015/4/17,1-2-1-1,448.0,,トーホウアイランド、ミスティネイル
313,2015105034,ストーミーバローズ,栗毛,2015/3/27,1-3-0-1,464.0,6912,ムーンリットレイク、パリーアーク
314,2015101549,ディアボレット,栗毛,2015/3/24,0-3-4-5,418.0,,スキップ、エトピリカの2017
315,2015102242,シャイニーロケット,鹿毛,2015/3/8,1-2-1-5,456.0,,シャイニーブレーヴ、シャイニーガール
316,2015105081,ラソワドール,鹿毛,2015/5/7,1-1-2-1,494.0,,グランシルク、クードラパン
317,2015101796,レベルスリー,栗毛,2015/4/27,2-1-0-7,446.0,540,メイショウモウコ、メイショウムシャ
318,2015105565,ミトノレインボー,鹿毛,2015/2/4,1-1-1-3,462.0,399,グースベリー、ローガンベリー
319,2015100109,クリスタルシルバー,芦毛,2015/3/9,2-0-2-3,481.0,,マルヨキング
320,2015100690,マイネルエメ,鹿毛,2015/4/21,1-0-2-6,448.0,,ロッツオブラブ、ベントデアモーレ
321,2015100217,ウインネプチューン,青鹿毛,2015/2/12,1-2-2-4,458.0,,ミスアシング、ヴァーチュスター
322,2015100854,ニシノウララ,青鹿毛,2015/2/28,1-0-0-2,460.0,,ニシノカチヅクシ、ニシノユメマクラ
323,2015103270,ハトホル,鹿毛,2015/5/1,1-0-0-5,452.0,604,ハルサエカケル、フローズンムーンの2017
324,2015103314,フェリーチェ,鹿毛,2015/2/18,1-2-1-3,458.0,,タイキキララの2016、タイキキララの2017
325,2015104181,シュナイデン,栗毛,2015/1/17,1-1-1-1,476.0,,サレンティーナ
326,2015106488,アスクハードスパン,鹿毛,2015/4/20,2-0-0-2,514.0,,ケンエンブレム、ミラクルアスク
327,2015104270,オメガラヴィサン,鹿毛,2015/3/10,1-2-0-1,470.0,,オメガブレイン、オメガエンブレム
328,2015101929,キングドンドルマ,青鹿毛,2015/4/7,1-2-1-2,470.0,259,リュウワンゴーゴー、ピエールサンデー
329,2015100830,ジョーカナチャン,鹿毛,2015/2/3,2-0-0-3,448.0,,メガミチャン、ラッキーダイスの2017
330,2015105628,ミッキーポジション,鹿毛,2015/3/26,2-0-0-2,488.0,,リムーブザリミット、アルベニス
331,2015102637,メイショウラビエ,鹿毛,2015/3/5,2-0-0-2,474.0,594,カズマデプレシャン、ノーブルペガサス
332,2015100902,ソリストサンダー,黒鹿毛,2015/5/2,1-2-0-1,466.0,1188,ラヴソースウィートの2014、ラヴソースウィートの2016
333,2015104322,サウンドキアラ,鹿毛,2015/3/31,1-0-1-2,438.0,,サウンドラブリー、サウンドバリアーの2016
334,2015101936,クリノアスコット,黒鹿毛,2015/3/26,1-1-3-3,432.0,,クリノリトミシュル、クリノカッチャン
335,2015103055,シェーンリート,青鹿毛,2015/4/30,3-1-2-4,446.0,669,バルベーラ、ジュリエットソングの2016
336,2015100173,モンサンフィエール,栗毛,2015/3/10,1-2-2-2,448.0,,ネオグラティアの2016、ムキズ
337,2015100423,ライリー,黒鹿毛,2015/3/4,1-2-1-6,452.0,,マハロモアナ、メカマハロの2017
338,2015105098,レーヴドリーブ,栗毛,2015/1/31,2-3-0-1,464.0,,レーヴディソール、レーヴミストラル
339,2015104372,シュバルツリッター,青鹿毛,2015/2/17,1-2-1-2,458.0,2160,ノボリディアーナ、ダノンミル
340,2015103106,メイショウトラマツ,栗毛,2015/3/1,1-2-1-3,480.0,,ローレルウラノス、メイショウセグレタ
341,2015104555,フロリアヌス,鹿毛,2015/2/3,1-1-1-6,454.0,,レッドクラーケン、マルカゴクウ
342,2015104263,ウォルビスベイ,黒鹿毛,2015/4/3,1-2-0-5,446.0,,ノイエクローネ、エフェクトオン
343,2015102566,セパヌイール,栗毛,2015/4/18,1-1-1-4,434.0,334,ホクセツキングオー、フレンドスイート
344,2015103249,ノーウェイ,鹿毛,2015/2/22,1-1-4-1,480.0,,クレバーユニバース、カズノダイオー
345,2015105319,ノボベイビー,栗毛,2015/3/23,1-3-0-2,464.0,388,ルアムミット、サインチャン
346,2015104855,メジャーレート,栗毛,2015/1/23,1-0-3-1,438.0,,ビットレート、ハイアーレート
347,2015104895,ドミナートゥス,黒鹿毛,2015/2/2,1-2-0-0,478.0,,フォーアライター、リリパラディス
348,2015105278,キタサンタイドー,黒鹿毛,2015/4/13,1-2-0-6,492.0,1890,チョリータ、ケイティーハヤブサ
349,2015103128,イルルーメ,黒鹿毛,2015/5/18,1-2-1-6,482.0,993,ハピシン、スズカフリオーソ
350,2015100348,ショーム,栗毛,2015/5/17,1-2-0-1,474.0,,パイメイメイ、パイルーチェ
351,2015101116,トーセンリラ,栗毛,2015/3/27,1-3-0-0,464.0,,トーセンパンサー、フィールアビート
352,2015104994,ミレフォリウム,鹿毛,2015/4/15,1-3-0-2,472.0,,カドモス、リヴァディア
353,2015110035,スウィングビート,鹿毛,2015/4/22,1-1-0-2,474.0,,フューチャーベース
354,2015101823,カグラヤルージュ,黒鹿毛,2015/2/20,1-3-0-2,484.0,,トミケンライニ、ミュークロール
355,2015106050,タマモカトレア,鹿毛,2015/2/28,2-1-1-1,474.0,,タマモスズラン、タマモヒナマツリ
356,2015102824,メイショウコゴミ,鹿毛,2015/5/12,1-1-1-1,434.0,,メイショウユウダチの2017
357,2015105030,メイラヴェル,鹿毛,2015/3/26,1-1-1-0,424.0,3132,ピュアウィッシーズ、ミリオンスターズ
358,2015105090,レッドレオン,青鹿毛,2015/1/30,1-0-0-1,442.0,,レッドエルザの2016、レッドエルザの2017
359,2015102280,レーヌダンス,青鹿毛,2015/5/4,1-2-0-3,446.0,324,トーホウアラン、アブソルートダンス
360,2015101826,キャッチミーアップ,鹿毛,2015/3/31,1-2-1-2,440.0,,アサケハーツ、ヴェンセール
361,2015110010,フィールシュパース,栗毛,2015/4/26,1-1-1-1,498.0,,
362,2015101483,マイティーワークス,青鹿毛,2015/3/30,1-0-1-6,448.0,378,ショウナンライコウ、シンボリピアフ
363,2015100516,タガノバルバドス,鹿毛,2015/4/22,1-2-1-3,460.0,,タガノカピート、タガノカイリ
364,2015102797,メイショウアキツ,黒鹿毛,2015/4/17,1-2-0-8,434.0,,メイショウルーシー、メイショウウララカ
365,2015104719,ヴェロニカグレース,黒鹿毛,2015/2/7,1-1-2-1,474.0,,エンジェルステップ、アドマイヤモーント
366,2015100451,コスモロブロイ,青鹿毛,2015/3/18,1-1-2-8,516.0,,ティアラン、ゴルジ
367,2015104004,アシャカデッシュ,鹿毛,2015/5/4,1-2-1-4,500.0,1836,ユメノトキメキの2017
368,2015102264,インスピレーション,黒鹿毛,2015/4/25,1-2-1-3,482.0,,サウスビクトル、マサノハヤテ
369,2015101700,ゴールドフラッグ,黒鹿毛,2015/4/10,1-1-1-4,496.0,,ゴールドシップ、トレジャーマップ
370,2015104356,シースプラッシュ,鹿毛,2015/3/3,1-0-1-6,490.0,,コスタパルメーラ、ホローポイント
371,2015105721,タマモストーム,栗毛,2015/4/30,0-4-2-1,492.0,432,ランペイジ、プレイリーウインドの2011
372,2015101404,デルマシャンパン,黒鹿毛,2015/4/10,1-1-1-5,454.0,432,クリアーウェイ、ボマイェ
373,2015100713,リープフラウミルヒ,黒鹿毛,2015/3/28,1-2-0-6,404.0,,ワインアンドダイン、ピノブランの2013
374,2015102372,ロードマドリード,鹿毛,2015/4/6,0-5-2-0,448.0,,メイズオブオナー、グラナダ
375,2015105214,メイケイダイハード,鹿毛,2015/4/14,1-1-1-4,522.0,,メイケイエンジェル、ソフィアエレガンテ
376,2015101256,ハタノサンドリヨン,鹿毛,2015/3/9,3-3-1-3,434.0,,ハタノキセキ、ティーズビーチ
377,2015101465,ミスマンマミーア,栗毛,2015/2/23,2-3-2-6,460.0,,フリフリバード、ナスノハクホウ
378,2015102093,ダイメイギンガ,栗毛,2015/5/28,0-4-1-5,444.0,,ダイメイピット、ダイメイゴン
379,2015100501,タガノタイト,鹿毛,2015/5/7,1-0-1-6,470.0,,ザモンゴメリー、グラニースミス
380,2015104799,ヴァルディノート,黒鹿毛,2015/2/6,1-0-3-4,462.0,,シシリアンブリーズの2016、シシリアンブリーズの2017
381,2015102472,エグジビッツ,鹿毛,2015/4/28,4-2-2-3,426.0,,モダンウーマン、フィーリンググー
382,2015105084,スターフィールド,黒鹿毛,2015/3/4,1-0-1-4,476.0,3132,ザッツクール、ノーザンエンブレム
383,2015103530,ハーグリーブス,芦毛,2015/2/12,1-1-0-0,490.0,,シーブリーズライフ、ベルクリア
384,2015104955,オノリス,黒鹿毛,2015/1/31,1-1-0-4,502.0,,ハシレマサムネ、カラデニズ
